Trainee ID,Membership ID,Branch ID,Date,Invoice Number,Payment Method,Total Amount
20516,2,3,2023-07-21,INV1516,Instapay,8000
20517,5,1,2021-12-31,INV1517,Cash,30000
20518,5,2,2023-04-11,INV1518,Credit Card,30000
20519,5,2,2023-08-20,INV1519,Instapay,30000
20520,3,1,2023-02-24,INV1520,Instapay,15000
20521,2,2,2024-05-18,INV1521,Instapay,8000
20522,3,2,2023-01-05,INV1522,Credit Card,15000
20523,1,1,2023-12-14,INV1523,Instapay,5000
20524,2,2,2022-07-23,INV1524,Cash,8000
20525,4,1,2023-05-06,INV1525,Credit Card,16000
20526,4,1,2023-02-25,INV1526,Instapay,16000
20527,2,1,2023-08-18,INV1527,Credit Card,8000
20528,1,4,2023-06-13,INV1528,Cash,5000
20529,3,3,2024-08-13,INV1529,Instapay,15000
20530,4,2,2021-11-12,INV1530,Cash,16000
20531,4,2,2022-07-24,INV1531,Cash,16000
20532,2,4,2024-04-06,INV1532,Instapay,8000
20533,1,2,2024-07-07,INV1533,Cash,5000
20534,2,4,2022-06-24,INV1534,Credit Card,8000
20535,1,3,2022-04-15,INV1535,Instapay,5000
20536,1,3,2023-08-21,INV1536,Cash,5000
20537,1,3,2024-06-24,INV1537,Instapay,5000
20538,2,3,2023-02-19,INV1538,Instapay,8000
20539,2,1,2024-02-21,INV1539,Credit Card,8000
20540,2,1,2023-11-17,INV1540,Credit Card,8000
20541,5,2,2022-07-12,INV1541,Credit Card,30000
20542,2,2,2022-07-10,INV1542,Credit Card,8000
20543,5,4,2024-07-07,INV1543,Instapay,30000
20544,4,3,2024-03-29,INV1544,Cash,16000
20545,4,1,2025-01-04,INV1545,Cash,16000
20546,4,3,2022-12-30,INV1546,Instapay,16000
20547,4,1,2022-12-09,INV1547,Cash,16000
20548,5,2,2023-08-27,INV1548,Instapay,30000
20549,4,2,2022-07-01,INV1549,Cash,16000
20550,3,1,2022-10-27,INV1550,Cash,15000
20551,5,3,2024-01-21,INV1551,Instapay,30000
20552,4,3,2023-01-29,INV1552,Credit Card,16000
20553,4,3,2022-11-24,INV1553,Credit Card,16000
20554,3,2,2021-08-16,INV1554,Instapay,15000
20555,4,3,2023-01-22,INV1555,Cash,16000
20556,1,2,2022-10-13,INV1556,Credit Card,5000
20557,2,3,2023-12-07,INV1557,Cash,8000
20558,3,3,2022-04-02,INV1558,Cash,15000
20559,4,3,2022-12-30,INV1559,Cash,16000
20560,1,2,2022-04-24,INV1560,Cash,5000
20561,2,3,2022-01-08,INV1561,Cash,8000
20562,2,2,2023-11-13,INV1562,Instapay,8000
20563,1,3,2023-01-31,INV1563,Credit Card,5000
20564,1,2,2022-04-22,INV1564,Instapay,5000
20565,3,1,2023-08-06,INV1565,Instapay,15000
20566,1,2,2023-04-02,INV1566,Credit Card,5000
20567,1,2,2024-08-11,INV1567,Cash,5000
20568,5,2,2023-01-29,INV1568,Cash,30000
20569,3,1,2021-07-24,INV1569,Cash,15000
20570,3,3,2021-08-12,INV1570,Cash,15000
20571,5,2,2023-08-24,INV1571,Cash,30000
20572,3,3,2023-07-21,INV1572,Credit Card,15000
20573,5,1,2022-11-16,INV1573,Cash,30000
20574,3,3,2023-02-12,INV1574,Cash,15000
20575,3,3,2023-05-05,INV1575,Credit Card,15000
20576,2,2,2023-02-07,INV1576,Credit Card,8000
20577,4,3,2023-11-24,INV1577,Cash,16000
20578,1,1,2022-01-21,INV1578,Cash,5000
20579,4,1,2023-10-20,INV1579,Credit Card,16000
20580,5,1,2022-08-22,INV1580,Cash,30000
20581,4,2,2021-12-12,INV1581,Cash,16000
20582,3,3,2023-01-02,INV1582,Credit Card,15000
20583,2,3,2023-02-23,INV1583,Instapay,8000
20584,5,1,2023-07-26,INV1584,Cash,30000
20585,3,3,2024-02-29,INV1585,Credit Card,15000
20586,5,3,2022-12-09,INV1586,Cash,30000
20587,4,2,2022-09-19,INV1587,Cash,16000
20588,5,3,2023-04-16,INV1588,Instapay,30000
20589,3,1,2023-05-17,INV1589,Cash,15000
20590,2,1,2023-05-15,INV1590,Cash,8000
20591,2,1,2022-07-13,INV1591,Cash,8000
20592,1,2,2024-07-15,INV1592,Credit Card,5000
20593,5,2,2022-10-11,INV1593,Cash,30000
20594,5,2,2023-06-14,INV1594,Instapay,30000
20595,3,3,2024-10-11,INV1595,Cash,15000
20596,3,3,2022-07-29,INV1596,Credit Card,15000
20597,1,3,2022-03-20,INV1597,Cash,5000
20598,5,2,2024-06-01,INV1598,Cash,30000
20599,3,2,2023-06-29,INV1599,Credit Card,15000
20600,5,1,2022-12-08,INV1600,Credit Card,30000
20601,5,3,2022-08-22,INV1601,Cash,30000
20602,1,2,2023-07-06,INV1602,Credit Card,5000
20603,2,1,2023-06-05,INV1603,Credit Card,8000
20604,2,1,2024-03-22,INV1604,Instapay,8000
20605,1,3,2024-02-07,INV1605,Instapay,5000
20606,1,1,2022-11-19,INV1606,Cash,5000
20607,4,3,2024-11-14,INV1607,Credit Card,16000
20608,3,3,2021-12-31,INV1608,Cash,15000
20609,2,3,2023-02-24,INV1609,Cash,8000
20610,3,3,2023-10-21,INV1610,Instapay,15000
20611,1,1,2022-06-10,INV1611,Cash,5000
20612,5,3,2023-08-08,INV1612,Cash,30000
20613,4,2,2023-08-06,INV1613,Credit Card,16000
20614,5,3,2023-04-18,INV1614,Instapay,30000
20615,5,2,2022-09-02,INV1615,Cash,30000
20616,5,2,2021-08-02,INV1616,Credit Card,30000
20617,5,3,2023-09-02,INV1617,Instapay,30000
20618,5,3,2024-04-06,INV1618,Instapay,30000
20619,4,3,2023-10-23,INV1619,Cash,16000
20620,5,2,2023-08-19,INV1620,Cash,30000
20621,4,1,2024-07-10,INV1621,Instapay,16000
20622,4,3,2023-01-24,INV1622,Cash,16000
20623,5,3,2023-10-11,INV1623,Credit Card,30000
20624,1,2,2023-10-11,INV1624,Cash,5000
20625,5,1,2022-03-03,INV1625,Cash,30000
20626,2,2,2022-10-21,INV1626,Cash,8000
20627,4,3,2023-05-28,INV1627,Cash,16000
20628,5,3,2022-03-05,INV1628,Instapay,30000
20629,1,2,2022-11-28,INV1629,Cash,5000
20630,5,3,2023-10-16,INV1630,Instapay,30000
20631,5,1,2021-11-29,INV1631,Credit Card,30000
20632,2,1,2023-05-31,INV1632,Credit Card,8000
20633,4,2,2023-07-05,INV1633,Credit Card,16000
20634,5,3,2022-10-18,INV1634,Credit Card,30000
20635,1,3,2022-09-24,INV1635,Credit Card,5000
20636,4,3,2022-09-25,INV1636,Credit Card,16000
20637,3,1,2024-05-29,INV1637,Cash,15000
20638,4,2,2024-05-21,INV1638,Cash,16000
20639,2,3,2022-05-14,INV1639,Credit Card,8000
20640,2,1,2024-06-15,INV1640,Instapay,8000
20641,2,3,2023-01-31,INV1641,Credit Card,8000
20642,1,1,2023-11-02,INV1642,Instapay,5000
20643,4,3,2024-05-22,INV1643,Credit Card,16000
20644,4,3,2022-03-12,INV1644,Instapay,16000
20645,5,1,2022-05-26,INV1645,Cash,30000
20646,3,1,2022-01-30,INV1646,Cash,15000
20647,3,3,2024-05-20,INV1647,Credit Card,15000
20648,1,1,2022-01-20,INV1648,Cash,5000
20649,3,2,2023-12-14,INV1649,Credit Card,15000
20650,1,3,2025-04-07,INV1650,Cash,5000
20651,5,1,2023-01-11,INV1651,Instapay,30000
20652,3,3,2021-12-17,INV1652,Credit Card,15000
20653,5,3,2024-11-20,INV1653,Instapay,30000
20654,1,2,2022-05-13,INV1654,Credit Card,5000
20655,2,3,2024-09-17,INV1655,Cash,8000
20656,2,3,2024-03-23,INV1656,Instapay,8000
20657,2,3,2023-06-01,INV1657,Instapay,8000
20658,3,2,2024-07-02,INV1658,Instapay,15000
20659,3,3,2023-11-18,INV1659,Cash,15000
20660,4,3,2023-10-08,INV1660,Cash,16000
20661,3,1,2022-06-02,INV1661,Cash,15000
20662,1,3,2022-07-04,INV1662,Cash,5000
20663,1,3,2023-01-05,INV1663,Instapay,5000
20664,5,1,2024-05-21,INV1664,Cash,30000
20665,3,3,2024-04-18,INV1665,Cash,15000
20666,1,2,2023-05-17,INV1666,Cash,5000
20667,2,1,2023-04-23,INV1667,Credit Card,8000
20668,5,3,2022-11-16,INV1668,Cash,30000
20669,4,2,2023-08-30,INV1669,Instapay,16000
20670,2,3,2023-07-07,INV1670,Instapay,8000
20671,2,2,2022-05-27,INV1671,Credit Card,8000
20672,1,3,2021-07-20,INV1672,Cash,5000
20673,5,3,2023-11-16,INV1673,Credit Card,30000
20674,4,3,2022-09-28,INV1674,Instapay,16000
20675,1,1,2023-10-22,INV1675,Instapay,5000
20676,2,3,2022-02-26,INV1676,Credit Card,8000
20677,4,1,2022-07-15,INV1677,Credit Card,16000
20678,4,3,2024-12-26,INV1678,Cash,16000
20679,1,2,2022-09-02,INV1679,Instapay,5000
20680,5,1,2023-11-17,INV1680,Credit Card,30000
20681,5,1,2022-04-26,INV1681,Credit Card,30000
20682,1,1,2023-10-25,INV1682,Instapay,5000
20683,2,1,2022-07-21,INV1683,Cash,8000
20684,1,3,2023-08-28,INV1684,Cash,5000
20685,2,3,2023-02-11,INV1685,Credit Card,8000
20686,4,3,2023-12-04,INV1686,Instapay,16000
20687,2,2,2023-07-12,INV1687,Cash,8000
20688,5,3,2023-04-09,INV1688,Credit Card,30000
20689,1,1,2023-04-30,INV1689,Instapay,5000
20690,3,2,2022-04-26,INV1690,Cash,15000
20691,5,1,2023-06-22,INV1691,Cash,30000
20692,4,3,2023-01-31,INV1692,Credit Card,16000
20693,2,3,2023-10-31,INV1693,Cash,8000
20694,5,2,2023-10-16,INV1694,Cash,30000
20695,1,2,2021-07-07,INV1695,Credit Card,5000
20696,2,2,2023-10-25,INV1696,Instapay,8000
20697,5,3,2022-08-17,INV1697,Instapay,30000
20698,5,2,2022-10-09,INV1698,Credit Card,30000
20699,3,1,2023-03-19,INV1699,Instapay,15000
20700,1,3,2025-03-08,INV1700,Cash,5000
20701,4,1,2022-01-10,INV1701,Cash,16000
20702,5,3,2024-02-01,INV1702,Cash,30000
20703,1,3,2022-04-17,INV1703,Instapay,5000
20704,3,2,2024-03-22,INV1704,Cash,15000
20705,5,2,2021-08-28,INV1705,Instapay,30000
20706,1,1,2023-04-13,INV1706,Cash,5000
20707,3,3,2024-01-24,INV1707,Instapay,15000
20708,2,1,2022-01-31,INV1708,Cash,8000
20709,3,3,2024-03-19,INV1709,Credit Card,15000
20710,5,1,2023-01-12,INV1710,Instapay,30000
20711,3,1,2023-03-02,INV1711,Cash,15000
20712,3,1,2024-01-08,INV1712,Cash,15000
20713,5,2,2022-08-05,INV1713,Instapay,30000
20714,5,1,2023-01-06,INV1714,Credit Card,30000
20715,3,2,2022-09-17,INV1715,Cash,15000
20716,5,3,2021-10-28,INV1716,Credit Card,30000
20717,2,1,2025-02-24,INV1717,Cash,8000
20718,5,1,2022-01-31,INV1718,Cash,30000
20719,3,3,2022-10-04,INV1719,Credit Card,15000
20720,1,3,2023-01-12,INV1720,Credit Card,5000
20721,5,2,2023-03-05,INV1721,Credit Card,30000
20722,4,1,2023-06-10,INV1722,Instapay,16000
20723,3,2,2022-12-21,INV1723,Cash,15000
20724,3,3,2022-03-25,INV1724,Credit Card,15000
20725,3,3,2022-07-07,INV1725,Cash,15000
20726,4,3,2023-07-20,INV1726,Credit Card,16000
20727,2,3,2023-01-11,INV1727,Cash,8000
20728,4,3,2023-09-30,INV1728,Instapay,16000
20729,4,1,2022-09-17,INV1729,Instapay,16000
20730,4,1,2022-06-06,INV1730,Instapay,16000
20731,4,2,2023-05-22,INV1731,Instapay,16000
20732,4,2,2022-09-15,INV1732,Instapay,16000
20733,4,3,2022-02-04,INV1733,Cash,16000
20734,5,3,2024-09-30,INV1734,Cash,30000
20735,5,3,2022-08-17,INV1735,Instapay,30000
20736,5,2,2024-03-03,INV1736,Credit Card,30000
20737,4,1,2022-09-03,INV1737,Cash,16000
20738,4,2,2023-01-03,INV1738,Instapay,16000
20739,5,2,2023-01-04,INV1739,Instapay,30000
20740,5,3,2022-10-27,INV1740,Credit Card,30000
20741,4,3,2022-11-25,INV1741,Instapay,16000
20742,2,2,2023-09-20,INV1742,Credit Card,8000
20743,3,2,2022-12-24,INV1743,Credit Card,15000
20744,4,2,2023-04-15,INV1744,Instapay,16000
20745,4,1,2024-05-12,INV1745,Credit Card,16000
20746,4,3,2023-11-12,INV1746,Credit Card,16000
20747,2,2,2022-08-28,INV1747,Instapay,8000
20748,2,3,2022-04-12,INV1748,Instapay,8000
20749,5,3,2023-01-08,INV1749,Credit Card,30000
20750,5,1,2023-09-13,INV1750,Credit Card,30000
20751,2,2,2023-01-16,INV1751,Credit Card,8000
20752,1,1,2022-03-18,INV1752,Credit Card,5000
20753,1,1,2023-08-22,INV1753,Cash,5000
20754,4,1,2021-08-31,INV1754,Credit Card,16000
20755,1,1,2022-03-23,INV1755,Instapay,5000
20756,5,1,2023-08-16,INV1756,Instapay,30000
20757,5,1,2024-10-23,INV1757,Cash,30000
20758,2,3,2022-06-08,INV1758,Cash,8000
20759,2,1,2024-06-21,INV1759,Cash,8000
20760,2,3,2021-05-29,INV1760,Instapay,8000
20761,3,1,2023-04-17,INV1761,Instapay,15000
20762,5,1,2022-06-20,INV1762,Cash,30000
20763,3,1,2024-01-03,INV1763,Cash,15000
20764,5,2,2024-12-03,INV1764,Credit Card,30000
20765,5,2,2022-02-22,INV1765,Cash,30000
20766,1,3,2022-11-28,INV1766,Instapay,5000
20767,5,3,2022-02-25,INV1767,Credit Card,30000
20768,3,3,2023-08-25,INV1768,Instapay,15000
20769,2,2,2023-03-15,INV1769,Credit Card,8000
20770,5,2,2022-11-03,INV1770,Cash,30000
20771,2,3,2024-01-21,INV1771,Instapay,8000
20772,1,3,2024-02-09,INV1772,Credit Card,5000
20773,2,1,2023-10-20,INV1773,Credit Card,8000
20774,1,3,2023-11-21,INV1774,Cash,5000
20775,3,1,2023-05-03,INV1775,Credit Card,15000
20776,2,3,2024-11-24,INV1776,Instapay,8000
20777,3,2,2023-11-10,INV1777,Instapay,15000
20778,4,3,2023-11-24,INV1778,Instapay,16000
20779,1,2,2024-11-12,INV1779,Credit Card,5000
20780,1,2,2022-02-09,INV1780,Instapay,5000
20781,1,2,2023-01-04,INV1781,Instapay,5000
20782,4,3,2023-10-20,INV1782,Cash,16000
20783,5,1,2023-03-29,INV1783,Instapay,30000
20784,5,3,2022-04-01,INV1784,Credit Card,30000
20785,2,1,2023-12-23,INV1785,Cash,8000
20786,2,1,2023-04-17,INV1786,Cash,8000
20787,4,1,2023-08-02,INV1787,Cash,16000
20788,4,2,2024-06-14,INV1788,Credit Card,16000
20789,1,1,2024-03-23,INV1789,Instapay,5000
20790,3,2,2022-10-11,INV1790,Instapay,15000
20791,1,2,2022-05-23,INV1791,Credit Card,5000
20792,1,1,2023-02-18,INV1792,Cash,5000
20793,1,2,2023-09-24,INV1793,Cash,5000
20794,5,1,2023-02-10,INV1794,Cash,30000
20795,2,1,2024-08-04,INV1795,Credit Card,8000
20796,1,3,2024-06-05,INV1796,Credit Card,5000
20797,1,1,2022-12-16,INV1797,Instapay,5000
20798,1,1,2023-05-23,INV1798,Credit Card,5000
20799,4,3,2021-06-23,INV1799,Instapay,16000
20800,1,3,2022-08-23,INV1800,Credit Card,5000
20801,4,1,2022-01-01,INV1801,Instapay,16000
20802,3,1,2023-06-30,INV1802,Cash,15000
20803,5,3,2023-03-29,INV1803,Credit Card,30000
20804,2,3,2023-02-28,INV1804,Credit Card,8000
20805,3,1,2022-08-18,INV1805,Credit Card,15000
20806,1,3,2023-07-06,INV1806,Instapay,5000
20807,1,2,2024-03-04,INV1807,Instapay,5000
20808,5,3,2021-12-29,INV1808,Credit Card,30000
20809,5,3,2023-07-15,INV1809,Instapay,30000
20810,3,3,2022-01-27,INV1810,Credit Card,15000
20811,2,2,2023-06-19,INV1811,Instapay,8000
20812,1,3,2022-10-22,INV1812,Instapay,5000
20813,3,1,2022-04-30,INV1813,Instapay,15000
20814,1,3,2023-12-21,INV1814,Instapay,5000
20815,2,1,2022-06-23,INV1815,Credit Card,8000
20816,4,3,2023-08-13,INV1816,Credit Card,16000
20817,4,3,2023-03-30,INV1817,Cash,16000
20818,5,1,2022-04-11,INV1818,Instapay,30000
20819,3,1,2024-04-25,INV1819,Credit Card,15000
20820,3,2,2022-04-06,INV1820,Cash,15000
20821,4,2,2022-04-30,INV1821,Instapay,16000
20822,1,1,2022-01-27,INV1822,Instapay,5000
20823,3,1,2023-08-17,INV1823,Cash,15000
20824,3,3,2023-03-04,INV1824,Cash,15000
20825,5,3,2022-02-16,INV1825,Credit Card,30000
20826,4,1,2024-07-12,INV1826,Cash,16000
20827,3,2,2023-10-30,INV1827,Cash,15000
20828,1,1,2023-04-07,INV1828,Instapay,5000
20829,3,1,2022-11-23,INV1829,Cash,15000
20830,3,3,2024-02-21,INV1830,Instapay,15000
20831,4,1,2022-06-06,INV1831,Credit Card,16000
20832,2,1,2023-01-26,INV1832,Instapay,8000
20833,3,1,2024-02-22,INV1833,Credit Card,15000
20834,4,3,2023-04-25,INV1834,Credit Card,16000
20835,2,3,2024-01-02,INV1835,Cash,8000
20836,5,1,2022-12-01,INV1836,Instapay,30000
20837,5,3,2023-08-28,INV1837,Instapay,30000
20838,1,1,2023-06-20,INV1838,Cash,5000
20839,1,1,2024-10-21,INV1839,Instapay,5000
20840,2,5,2022-10-11,INV1840,Credit Card,8000
20841,3,3,2023-03-22,INV1841,Cash,15000
20842,5,3,2025-04-21,INV1842,Cash,30000
20843,4,3,2023-03-31,INV1843,Instapay,16000
20844,5,3,2022-11-29,INV1844,Cash,30000
20845,2,5,2024-07-10,INV1845,Credit Card,8000
20846,1,2,2022-05-26,INV1846,Instapay,5000
20847,2,1,2023-03-24,INV1847,Cash,8000
20848,4,5,2023-04-30,INV1848,Credit Card,16000
20849,3,3,2022-03-24,INV1849,Instapay,15000
20850,3,1,2022-11-11,INV1850,Cash,15000
20851,4,3,2022-08-29,INV1851,Credit Card,16000
20852,2,2,2023-10-25,INV1852,Credit Card,8000
20853,4,3,2022-09-14,INV1853,Credit Card,16000
20854,5,3,2023-01-16,INV1854,Instapay,30000
20855,2,1,2022-12-03,INV1855,Credit Card,8000
20856,1,3,2022-05-15,INV1856,Credit Card,5000
20857,2,1,2021-10-29,INV1857,Instapay,8000
20858,3,5,2025-03-03,INV1858,Credit Card,15000
20859,4,2,2023-08-23,INV1859,Instapay,16000
20860,3,2,2022-08-07,INV1860,Instapay,15000
20861,1,2,2023-05-18,INV1861,Instapay,5000
20862,2,3,2023-03-15,INV1862,Cash,8000
20863,2,2,2021-12-15,INV1863,Instapay,8000
20864,1,1,2024-08-06,INV1864,Instapay,5000
20865,2,1,2023-09-23,INV1865,Cash,8000
20866,2,3,2023-10-28,INV1866,Instapay,8000
20867,3,1,2022-11-01,INV1867,Credit Card,15000
20868,3,3,2023-09-11,INV1868,Instapay,15000
20869,2,2,2023-02-21,INV1869,Instapay,8000
20870,1,2,2024-12-02,INV1870,Credit Card,5000
20871,3,2,2023-11-14,INV1871,Credit Card,15000
20872,1,2,2021-10-16,INV1872,Cash,5000
20873,1,1,2023-02-25,INV1873,Instapay,5000
20874,1,3,2023-09-17,INV1874,Cash,5000
20875,3,2,2023-09-04,INV1875,Credit Card,15000
20876,3,3,2023-01-28,INV1876,Credit Card,15000
20877,2,3,2024-05-03,INV1877,Cash,8000
20878,1,3,2022-02-23,INV1878,Instapay,5000
20879,3,3,2023-04-18,INV1879,Credit Card,15000
20880,2,2,2023-04-09,INV1880,Credit Card,8000
20881,4,3,2022-03-01,INV1881,Cash,16000
20882,1,1,2023-05-01,INV1882,Cash,5000
20883,5,3,2024-05-03,INV1883,Instapay,30000
20884,2,2,2023-05-03,INV1884,Instapay,8000
20885,2,3,2023-07-29,INV1885,Instapay,8000
20886,5,3,2023-06-01,INV1886,Instapay,30000
20887,2,3,2022-06-02,INV1887,Credit Card,8000
20888,2,2,2022-12-24,INV1888,Credit Card,8000
20889,1,1,2022-03-18,INV1889,Instapay,5000
20890,5,1,2024-06-17,INV1890,Cash,30000
20891,3,2,2023-02-09,INV1891,Cash,15000
20892,2,2,2023-09-06,INV1892,Cash,8000
20893,1,3,2024-06-29,INV1893,Credit Card,5000
20894,3,2,2023-01-22,INV1894,Cash,15000
20895,3,2,2023-02-25,INV1895,Instapay,15000
20896,3,2,2022-12-15,INV1896,Cash,15000
20897,1,2,2023-11-08,INV1897,Credit Card,5000
20898,2,2,2024-09-03,INV1898,Cash,8000
20899,3,1,2024-03-13,INV1899,Cash,15000
20900,1,3,2022-05-03,INV1900,Credit Card,5000
20901,1,2,2022-09-13,INV1901,Instapay,5000
20902,1,3,2024-01-12,INV1902,Credit Card,5000
20903,1,1,2023-03-07,INV1903,Cash,5000
20904,5,3,2024-11-10,INV1904,Credit Card,30000
20905,5,1,2022-11-01,INV1905,Credit Card,30000
20906,5,3,2023-04-04,INV1906,Cash,30000
20907,2,3,2022-04-05,INV1907,Instapay,8000
20908,1,2,2022-04-15,INV1908,Cash,5000
20909,1,3,2023-11-08,INV1909,Cash,5000
20910,2,1,2022-09-18,INV1910,Instapay,8000
20911,3,3,2022-11-07,INV1911,Cash,15000
20912,1,2,2023-11-16,INV1912,Instapay,5000
20913,3,3,2022-03-21,INV1913,Credit Card,15000
20914,3,2,2023-07-22,INV1914,Credit Card,15000
20915,3,1,2023-10-01,INV1915,Instapay,15000
20916,2,3,2022-09-01,INV1916,Credit Card,8000
20917,3,3,2023-01-09,INV1917,Credit Card,15000
20918,2,1,2022-11-03,INV1918,Cash,8000
20919,4,3,2024-04-29,INV1919,Credit Card,16000
20920,2,2,2022-04-21,INV1920,Credit Card,8000
20921,4,3,2023-02-14,INV1921,Credit Card,16000
20922,2,3,2023-09-03,INV1922,Credit Card,8000
20923,4,5,2023-11-19,INV1923,Cash,16000
20924,3,2,2022-04-01,INV1924,Cash,15000
20925,4,3,2022-11-28,INV1925,Cash,16000
20926,4,1,2023-04-06,INV1926,Cash,16000
20927,3,2,2024-08-17,INV1927,Cash,15000
20928,5,3,2022-11-19,INV1928,Cash,30000
20929,3,3,2022-08-02,INV1929,Credit Card,15000
20930,5,1,2023-09-13,INV1930,Cash,30000
20931,2,1,2022-10-09,INV1931,Cash,8000
20932,3,2,2024-02-23,INV1932,Cash,15000
20933,3,4,2023-03-21,INV1933,Credit Card,15000
20934,4,1,2024-04-13,INV1934,Instapay,16000
20935,3,4,2021-12-05,INV1935,Cash,15000
20936,2,3,2024-09-22,INV1936,Credit Card,8000
20937,4,3,2023-10-16,INV1937,Credit Card,16000
20938,4,4,2023-11-04,INV1938,Cash,16000
20939,3,3,2023-04-01,INV1939,Instapay,15000
20940,3,1,2023-11-15,INV1940,Cash,15000
20941,3,3,2022-09-19,INV1941,Cash,15000
20942,5,1,2022-03-04,INV1942,Credit Card,30000
20943,1,3,2023-08-07,INV1943,Cash,5000
20944,3,1,2023-05-13,INV1944,Credit Card,15000
20945,5,1,2023-08-03,INV1945,Credit Card,30000
20946,4,3,2023-11-28,INV1946,Credit Card,16000
20947,1,3,2025-03-07,INV1947,Cash,5000
20948,5,1,2023-02-02,INV1948,Credit Card,30000
20949,1,3,2022-03-02,INV1949,Credit Card,5000
20950,4,5,2023-02-16,INV1950,Cash,16000
20951,4,1,2023-05-29,INV1951,Credit Card,16000
20952,1,2,2022-01-29,INV1952,Credit Card,5000
20953,1,2,2022-11-29,INV1953,Instapay,5000
20954,4,2,2025-01-22,INV1954,Credit Card,16000
20955,3,1,2022-05-25,INV1955,Cash,15000
20956,5,2,2022-03-12,INV1956,Cash,30000
20957,3,1,2022-09-08,INV1957,Cash,15000
20958,4,1,2023-10-28,INV1958,Credit Card,16000
20959,4,2,2022-07-25,INV1959,Cash,16000
20960,3,1,2024-08-19,INV1960,Cash,15000
20961,2,2,2024-11-09,INV1961,Credit Card,8000
20962,5,1,2023-05-20,INV1962,Instapay,30000
20963,1,2,2023-12-21,INV1963,Credit Card,5000
20964,3,1,2024-07-29,INV1964,Instapay,15000
20965,4,2,2024-03-09,INV1965,Cash,16000
20966,2,3,2024-06-26,INV1966,Instapay,8000
20967,4,1,2023-12-01,INV1967,Credit Card,16000
20968,5,1,2022-01-13,INV1968,Credit Card,30000
20969,1,1,2022-12-04,INV1969,Instapay,5000
20970,3,3,2022-01-13,INV1970,Cash,15000
20971,3,2,2025-01-02,INV1971,Instapay,15000
20972,3,1,2022-03-19,INV1972,Cash,15000
20973,3,2,2021-10-08,INV1973,Instapay,15000
20974,4,1,2023-11-28,INV1974,Credit Card,16000
20975,4,2,2024-04-01,INV1975,Credit Card,16000
20976,5,1,2022-06-14,INV1976,Credit Card,30000
20977,1,2,2023-10-05,INV1977,Credit Card,5000
20978,5,3,2023-04-25,INV1978,Cash,30000
20979,2,2,2023-03-16,INV1979,Instapay,8000
20980,2,3,2023-01-17,INV1980,Credit Card,8000
20981,3,3,2021-10-04,INV1981,Credit Card,15000
20982,4,2,2022-07-18,INV1982,Credit Card,16000
20983,4,2,2023-11-25,INV1983,Cash,16000
20984,3,1,2023-12-05,INV1984,Credit Card,15000
20985,2,1,2023-08-20,INV1985,Instapay,8000
20986,5,3,2025-02-26,INV1986,Cash,30000
20987,2,3,2022-10-08,INV1987,Credit Card,8000
20988,4,1,2021-11-11,INV1988,Cash,16000
20989,3,1,2023-10-29,INV1989,Cash,15000
20990,2,1,2021-10-26,INV1990,Instapay,8000
20991,1,1,2024-07-26,INV1991,Instapay,5000
20992,4,1,2024-04-15,INV1992,Credit Card,16000
20993,4,1,2024-01-03,INV1993,Cash,16000
20994,3,2,2021-09-09,INV1994,Credit Card,15000
20995,3,2,2022-07-31,INV1995,Credit Card,15000
20996,3,1,2024-07-21,INV1996,Instapay,15000
20997,2,2,2023-03-26,INV1997,Cash,8000
20998,5,2,2022-06-28,INV1998,Credit Card,30000
20999,4,4,2024-05-17,INV1999,Cash,16000
21000,3,4,2023-05-27,INV2000,Instapay,15000
21001,4,1,2025-04-28,INV2001,Credit Card,16000
21002,2,3,2022-03-20,INV2002,Cash,8000
21003,5,1,2023-07-04,INV2003,Credit Card,30000
21004,5,2,2023-05-04,INV2004,Cash,30000
21005,4,3,2025-03-12,INV2005,Instapay,16000
21006,1,2,2023-07-05,INV2006,Cash,5000
21007,4,5,2023-11-07,INV2007,Instapay,16000
21008,3,2,2023-11-07,INV2008,Credit Card,15000
21009,4,5,2023-07-10,INV2009,Instapay,16000
21010,2,5,2023-02-08,INV2010,Instapay,8000
21011,3,2,2024-09-23,INV2011,Credit Card,15000
21012,3,2,2023-07-04,INV2012,Cash,15000
21013,3,5,2023-12-25,INV2013,Cash,15000
21014,5,3,2024-09-02,INV2014,Credit Card,30000
21015,5,5,2022-05-07,INV2015,Credit Card,30000
21016,5,4,2023-09-11,INV2016,Credit Card,30000
21017,5,5,2022-09-10,INV2017,Cash,30000
21018,3,3,2024-02-24,INV2018,Instapay,15000
21019,4,2,2022-10-04,INV2019,Credit Card,16000
21020,2,1,2021-09-27,INV2020,Credit Card,8000
21021,5,1,2023-03-20,INV2021,Credit Card,30000
21022,3,3,2025-05-06,INV2022,Instapay,15000
21023,4,1,2022-02-13,INV2023,Cash,16000
21024,1,2,2021-06-07,INV2024,Cash,5000
21025,2,3,2023-01-03,INV2025,Cash,8000
21026,5,2,2022-07-06,INV2026,Cash,30000
21027,3,2,2022-12-14,INV2027,Credit Card,15000
21028,2,1,2024-07-27,INV2028,Instapay,8000
21029,3,2,2023-09-16,INV2029,Cash,15000
21030,4,3,2023-06-05,INV2030,Credit Card,16000
21031,4,2,2023-12-09,INV2031,Cash,16000
21032,4,3,2021-12-29,INV2032,Cash,16000
