Trainee ID,Membership ID,Status,Start Date,Expiry Date
20609,2,Expired,2023-02-24,2023-08-24
20610,3,Expired,2023-10-21,2024-10-21
20611,1,Expired,2022-06-10,2022-09-10
20612,5,Expired,2023-08-08,2025-08-08
20613,4,Expired,2023-08-06,2024-08-06
20614,5,Expired,2023-04-18,2025-04-18
20615,5,Expired,2022-09-02,2024-09-02
20616,5,Expired,2021-08-02,2023-08-02
20617,5,Expired,2023-09-02,2025-09-02
20618,5,Active,2024-04-06,2026-04-06
20619,4,Expired,2023-10-23,2024-10-23
20620,5,Expired,2023-08-19,2025-08-19
20621,4,Expired,2024-07-10,2025-07-10
20622,4,Expired,2023-01-24,2024-01-24
20623,5,Expired,2023-10-11,2025-10-11
20624,1,Expired,2023-10-11,2024-01-11
20625,5,Expired,2022-03-03,2024-03-03
20626,2,Expired,2022-10-21,2023-04-21
20627,4,Expired,2023-05-28,2024-05-28
20628,5,Expired,2022-03-05,2024-03-05
20629,1,Expired,2022-11-28,2023-02-28
20630,5,Expired,2023-10-16,2025-10-16
20631,5,Expired,2021-11-29,2023-11-29
20632,2,Expired,2023-05-31,2023-11-30
20633,4,Expired,2023-07-05,2024-07-05
20634,5,Expired,2022-10-18,2024-10-18
20635,1,Expired,2022-09-24,2022-12-24
20636,4,Expired,2022-09-25,2023-09-25
20637,3,Expired,2024-05-29,2025-05-29
20638,4,Expired,2024-05-21,2025-05-21
20639,2,Expired,2022-05-14,2022-11-14
20640,2,Expired,2024-06-15,2024-12-15
20641,2,Expired,2023-01-31,2023-07-31
20642,1,Expired,2023-11-02,2024-02-02
20643,4,Expired,2024-05-22,2025-05-22
20644,4,Expired,2022-03-12,2023-03-12
20645,5,Expired,2022-05-26,2024-05-26
20646,3,Expired,2022-01-30,2023-01-30
20647,3,Expired,2024-05-20,2025-05-20
20648,1,Expired,2022-01-20,2022-04-20
20649,3,Expired,2023-12-14,2024-12-14
20650,1,Expired,2025-04-07,2025-07-07
20651,5,Expired,2023-01-11,2025-01-11
20652,3,Expired,2021-12-17,2022-12-17
20653,5,Active,2024-11-20,2026-11-20
20654,1,Expired,2022-05-13,2022-08-13
20655,2,Expired,2024-09-17,2025-03-17
20656,2,Expired,2024-03-23,2024-09-23
20657,2,Expired,2023-06-01,2023-12-01
20658,3,Expired,2024-07-02,2025-07-02
20659,3,Expired,2023-11-18,2024-11-18
20660,4,Expired,2023-10-08,2024-10-08
20661,3,Expired,2022-06-02,2023-06-02
20662,1,Expired,2022-07-04,2022-10-04
20663,1,Expired,2023-01-05,2023-04-05
20664,5,Active,2024-05-21,2026-05-21
20665,3,Expired,2024-04-18,2025-04-18
20666,1,Expired,2023-05-17,2023-08-17
20667,2,Expired,2023-04-23,2023-10-23
20668,5,Expired,2022-11-16,2024-11-16
20669,4,Expired,2023-08-30,2024-08-30
20670,2,Expired,2023-07-07,2024-01-07
20671,2,Expired,2022-05-27,2022-11-27
20672,1,Expired,2021-07-20,2021-10-20
20673,5,Active,2023-11-16,2025-11-16
20674,4,Expired,2022-09-28,2023-09-28
20675,1,Expired,2023-10-22,2024-01-22
20676,2,Expired,2022-02-26,2022-08-26
20677,4,Expired,2022-07-15,2023-07-15
20678,4,Active,2024-12-26,2025-12-26
20679,1,Expired,2022-09-02,2022-12-02
20680,5,Active,2023-11-17,2025-11-17
20681,5,Expired,2022-04-26,2024-04-26
20682,1,Expired,2023-10-25,2024-01-25
20683,2,Expired,2022-07-21,2023-01-21
20684,1,Expired,2023-08-28,2023-11-28
20685,2,Expired,2023-02-11,2023-08-11
20686,4,Expired,2023-12-04,2024-12-04
20687,2,Expired,2023-07-12,2024-01-12
20688,5,Expired,2023-04-09,2025-04-09
20689,1,Expired,2023-04-30,2023-07-30
20690,3,Expired,2022-04-26,2023-04-26
20691,5,Expired,2023-06-22,2025-06-22
20692,4,Expired,2023-01-31,2024-01-31
20693,2,Expired,2023-10-31,2024-04-30
20694,5,Expired,2023-10-16,2025-10-16
20695,1,Expired,2021-07-07,2021-10-07
20696,2,Expired,2023-10-25,2024-04-25
20697,5,Expired,2022-08-17,2024-08-17
20698,5,Expired,2022-10-09,2024-10-09
20699,3,Expired,2023-03-19,2024-03-19
20700,1,Expired,2025-03-08,2025-06-08
20701,4,Expired,2022-01-10,2023-01-10
20702,5,Active,2024-02-01,2026-02-01
20703,1,Expired,2022-04-17,2022-07-17
20704,3,Expired,2024-03-22,2025-03-22
20705,5,Expired,2021-08-28,2023-08-28
20706,1,Expired,2023-04-13,2023-07-13
20707,3,Expired,2024-01-24,2025-01-24
20708,2,Expired,2022-01-31,2022-07-31
20709,3,Expired,2024-03-19,2025-03-19
20710,5,Expired,2023-01-12,2025-01-12
20711,3,Expired,2023-03-02,2024-03-02
20712,3,Expired,2024-01-08,2025-01-08
20713,5,Expired,2022-08-05,2024-08-05
20714,5,Expired,2023-01-06,2025-01-06
20715,3,Expired,2022-09-17,2023-09-17
20716,5,Expired,2021-10-28,2023-10-28
20717,2,Expired,2025-02-24,2025-08-24
20718,5,Expired,2022-01-31,2024-01-31
20719,3,Expired,2022-10-04,2023-10-04
20720,1,Expired,2023-01-12,2023-04-12
20721,5,Expired,2023-03-05,2025-03-05
20722,4,Expired,2023-06-10,2024-06-10
20723,3,Expired,2022-12-21,2023-12-21
20724,3,Expired,2022-03-25,2023-03-25
20725,3,Expired,2022-07-07,2023-07-07
20726,4,Expired,2023-07-20,2024-07-20
20727,2,Expired,2023-01-11,2023-07-11
20728,4,Expired,2023-09-30,2024-09-30
20729,4,Expired,2022-09-17,2023-09-17
20730,4,Expired,2022-06-06,2023-06-06
20731,4,Expired,2023-05-22,2024-05-22
20732,4,Expired,2022-09-15,2023-09-15
20733,4,Expired,2022-02-04,2023-02-04
20734,5,Active,2024-09-30,2026-09-30
20735,5,Expired,2022-08-17,2024-08-17
20736,5,Active,2024-03-03,2026-03-03
20737,4,Expired,2022-09-03,2023-09-03
20738,4,Expired,2023-01-03,2024-01-03
20739,5,Expired,2023-01-04,2025-01-04
20740,5,Expired,2022-10-27,2024-10-27
20741,4,Expired,2022-11-25,2023-11-25
20742,2,Expired,2023-09-20,2024-03-20
20743,3,Expired,2022-12-24,2023-12-24
20744,4,Expired,2023-04-15,2024-04-15
20745,4,Expired,2024-05-12,2025-05-12
20746,4,Expired,2023-11-12,2024-11-12
20747,2,Expired,2022-08-28,2023-02-28
20748,2,Expired,2022-04-12,2022-10-12
20749,5,Expired,2023-01-08,2025-01-08
20750,5,Expired,2023-09-13,2025-09-13
20751,2,Expired,2023-01-16,2023-07-16
20752,1,Expired,2022-03-18,2022-06-18
20753,1,Expired,2023-08-22,2023-11-22
20754,4,Expired,2021-08-31,2022-08-31
20755,1,Expired,2022-03-23,2022-06-23
20756,5,Expired,2023-08-16,2025-08-16
20757,5,Active,2024-10-23,2026-10-23
20758,2,Expired,2022-06-08,2022-12-08
20759,2,Expired,2024-06-21,2024-12-21
20760,2,Expired,2021-05-29,2021-11-29
20761,3,Expired,2023-04-17,2024-04-17
20762,5,Expired,2022-06-20,2024-06-20
20763,3,Expired,2024-01-03,2025-01-03
20764,5,Active,2024-12-03,2026-12-03
20765,5,Expired,2022-02-22,2024-02-22
20766,1,Expired,2022-11-28,2023-02-28
20767,5,Expired,2022-02-25,2024-02-25
20768,3,Expired,2023-08-25,2024-08-25
20769,2,Expired,2023-03-15,2023-09-15
20770,5,Expired,2022-11-03,2024-11-03
20771,2,Expired,2024-01-21,2024-07-21
20772,1,Expired,2024-02-09,2024-05-09
20773,2,Expired,2023-10-20,2024-04-20
20774,1,Expired,2023-11-21,2024-02-21
20775,3,Expired,2023-05-03,2024-05-03
20776,2,Expired,2024-11-24,2025-05-24
20777,3,Expired,2023-11-10,2024-11-10
20778,4,Expired,2023-11-24,2024-11-24
20779,1,Expired,2024-11-12,2025-02-12
20780,1,Expired,2022-02-09,2022-05-09
20781,1,Expired,2023-01-04,2023-04-04
20782,4,Expired,2023-10-20,2024-10-20
20783,5,Expired,2023-03-29,2025-03-29
20784,5,Expired,2022-04-01,2024-04-01
20785,2,Expired,2023-12-23,2024-06-23
20786,2,Expired,2023-04-17,2023-10-17
20787,4,Expired,2023-08-02,2024-08-02
20788,4,Expired,2024-06-14,2025-06-14
20789,1,Expired,2024-03-23,2024-06-23
20790,3,Expired,2022-10-11,2023-10-11
20791,1,Expired,2022-05-23,2022-08-23
20792,1,Expired,2023-02-18,2023-05-18
20793,1,Expired,2023-09-24,2023-12-24
20794,5,Expired,2023-02-10,2025-02-10
20795,2,Expired,2024-08-04,2025-02-04
20796,1,Expired,2024-06-05,2024-09-05
20797,1,Expired,2022-12-16,2023-03-16
20798,1,Expired,2023-05-23,2023-08-23
20799,4,Expired,2021-06-23,2022-06-23
20800,1,Expired,2022-08-23,2022-11-23
20801,4,Expired,2022-01-01,2023-01-01
20802,3,Expired,2023-06-30,2024-06-30
20803,5,Expired,2023-03-29,2025-03-29
20804,2,Expired,2023-02-28,2023-08-28
20805,3,Expired,2022-08-18,2023-08-18
20806,1,Expired,2023-07-06,2023-10-06
20807,1,Expired,2024-03-04,2024-06-04
20808,5,Expired,2021-12-29,2023-12-29
20809,5,Expired,2023-07-15,2025-07-15
20810,3,Expired,2022-01-27,2023-01-27
20811,2,Expired,2023-06-19,2023-12-19
20812,1,Expired,2022-10-22,2023-01-22
20813,3,Expired,2022-04-30,2023-04-30
20814,1,Expired,2023-12-21,2024-03-21
20815,2,Expired,2022-06-23,2022-12-23
20816,4,Expired,2023-08-13,2024-08-13
20817,4,Expired,2023-03-30,2024-03-30
20818,5,Expired,2022-04-11,2024-04-11
20819,3,Expired,2024-04-25,2025-04-25
20820,3,Expired,2022-04-06,2023-04-06
20821,4,Expired,2022-04-30,2023-04-30
20822,1,Expired,2022-01-27,2022-04-27
20823,3,Expired,2023-08-17,2024-08-17
20824,3,Expired,2023-03-04,2024-03-04
20825,5,Expired,2022-02-16,2024-02-16
20826,4,Expired,2024-07-12,2025-07-12
20827,3,Expired,2023-10-30,2024-10-30
20828,1,Expired,2023-04-07,2023-07-07
20829,3,Expired,2022-11-23,2023-11-23
20830,3,Expired,2024-02-21,2025-02-21
20831,4,Expired,2022-06-06,2023-06-06
20832,2,Expired,2023-01-26,2023-07-26
20833,3,Expired,2024-02-22,2025-02-22
20834,4,Expired,2023-04-25,2024-04-25
20835,2,Expired,2024-01-02,2024-07-02
20836,5,Expired,2022-12-01,2024-12-01
20837,5,Expired,2023-08-28,2025-08-28
20838,1,Expired,2023-06-20,2023-09-20
20839,1,Expired,2024-10-21,2025-01-21
20840,2,Expired,2022-10-11,2023-04-11
20841,3,Expired,2023-03-22,2024-03-22
20842,5,Active,2025-04-21,2027-04-21
20843,4,Expired,2023-03-31,2024-03-31
20844,5,Expired,2022-11-29,2024-11-29
20845,2,Expired,2024-07-10,2025-01-10
20846,1,Expired,2022-05-26,2022-08-26
20847,2,Expired,2023-03-24,2023-09-24
20848,4,Expired,2023-04-30,2024-04-30
20849,3,Expired,2022-03-24,2023-03-24
20850,3,Expired,2022-11-11,2023-11-11
20851,4,Expired,2022-08-29,2023-08-29
20852,2,Expired,2023-10-25,2024-04-25
20853,4,Expired,2022-09-14,2023-09-14
20854,5,Expired,2023-01-16,2025-01-16
20855,2,Expired,2022-12-03,2023-06-03
20856,1,Expired,2022-05-15,2022-08-15
20857,2,Expired,2021-10-29,2022-04-29
20858,3,Active,2025-03-03,2026-03-03
20859,4,Expired,2023-08-23,2024-08-23
20860,3,Expired,2022-08-07,2023-08-07
20861,1,Expired,2023-05-18,2023-08-18
20862,2,Expired,2023-03-15,2023-09-15
20863,2,Expired,2021-12-15,2022-06-15
20864,1,Expired,2024-08-06,2024-11-06
20865,2,Expired,2023-09-23,2024-03-23
20866,2,Expired,2023-10-28,2024-04-28
20867,3,Expired,2022-11-01,2023-11-01
20868,3,Expired,2023-09-11,2024-09-11
20869,2,Expired,2023-02-21,2023-08-21
20870,1,Expired,2024-12-02,2025-03-02
20871,3,Expired,2023-11-14,2024-11-14
20872,1,Expired,2021-10-16,2022-01-16
20873,1,Expired,2023-02-25,2023-05-25
20874,1,Expired,2023-09-17,2023-12-17
20875,3,Expired,2023-09-04,2024-09-04
20876,3,Expired,2023-01-28,2024-01-28
20877,2,Expired,2024-05-03,2024-11-03
20878,1,Expired,2022-02-23,2022-05-23
20879,3,Expired,2023-04-18,2024-04-18
20880,2,Expired,2023-04-09,2023-10-09
20881,4,Expired,2022-03-01,2023-03-01
20882,1,Expired,2023-05-01,2023-08-01
20883,5,Active,2024-05-03,2026-05-03
20884,2,Expired,2023-05-03,2023-11-03
20885,2,Expired,2023-07-29,2024-01-29
20886,5,Expired,2023-06-01,2025-06-01
20887,2,Expired,2022-06-02,2022-12-02
20888,2,Expired,2022-12-24,2023-06-24
20889,1,Expired,2022-03-18,2022-06-18
20890,5,Active,2024-06-17,2026-06-17
20891,3,Expired,2023-02-09,2024-02-09
20892,2,Expired,2023-09-06,2024-03-06
20893,1,Expired,2024-06-29,2024-09-29
20894,3,Expired,2023-01-22,2024-01-22
20895,3,Expired,2023-02-25,2024-02-25
20896,3,Expired,2022-12-15,2023-12-15
20897,1,Expired,2023-11-08,2024-02-08
20898,2,Expired,2024-09-03,2025-03-03
20899,3,Expired,2024-03-13,2025-03-13
20900,1,Expired,2022-05-03,2022-08-03
20901,1,Expired,2022-09-13,2022-12-13
20902,1,Expired,2024-01-12,2024-04-12
20903,1,Expired,2023-03-07,2023-06-07
20904,5,Active,2024-11-10,2026-11-10
20905,5,Expired,2022-11-01,2024-11-01
20906,5,Expired,2023-04-04,2025-04-04
20907,2,Expired,2022-04-05,2022-10-05
20908,1,Expired,2022-04-15,2022-07-15
20909,1,Expired,2023-11-08,2024-02-08
20910,2,Expired,2022-09-18,2023-03-18
20911,3,Expired,2022-11-07,2023-11-07
20912,1,Expired,2023-11-16,2024-02-16
20913,3,Expired,2022-03-21,2023-03-21
20914,3,Expired,2023-07-22,2024-07-22
20915,3,Expired,2023-10-01,2024-10-01
20916,2,Expired,2022-09-01,2023-03-01
20917,3,Expired,2023-01-09,2024-01-09
20918,2,Expired,2022-11-03,2023-05-03
20919,4,Expired,2024-04-29,2025-04-29
20920,2,Expired,2022-04-21,2022-10-21
20921,4,Expired,2023-02-14,2024-02-14
20922,2,Expired,2023-09-03,2024-03-03
20923,4,Expired,2023-11-19,2024-11-19
20924,3,Expired,2022-04-01,2023-04-01
20925,4,Expired,2022-11-28,2023-11-28
20926,4,Expired,2023-04-06,2024-04-06
20927,3,Expired,2024-08-17,2025-08-17
20928,5,Expired,2022-11-19,2024-11-19
20929,3,Expired,2022-08-02,2023-08-02
20930,5,Expired,2023-09-13,2025-09-13
20931,2,Expired,2022-10-09,2023-04-09
20932,3,Expired,2024-02-23,2025-02-23
20933,3,Expired,2023-03-21,2024-03-21
20934,4,Expired,2024-04-13,2025-04-13
20935,3,Expired,2021-12-05,2022-12-05
20936,2,Expired,2024-09-22,2025-03-22
20937,4,Expired,2023-10-16,2024-10-16
20938,4,Expired,2023-11-04,2024-11-04
20939,3,Expired,2023-04-01,2024-04-01
20940,3,Expired,2023-11-15,2024-11-15
20941,3,Expired,2022-09-19,2023-09-19
20942,5,Expired,2022-03-04,2024-03-04
20943,1,Expired,2023-08-07,2023-11-07
20944,3,Expired,2023-05-13,2024-05-13
20945,5,Expired,2023-08-03,2025-08-03
20946,4,Expired,2023-11-28,2024-11-28
20947,1,Expired,2025-03-07,2025-06-07
20948,5,Expired,2023-02-02,2025-02-02
20949,1,Expired,2022-03-02,2022-06-02
20950,4,Expired,2023-02-16,2024-02-16
20951,4,Expired,2023-05-29,2024-05-29
20952,1,Expired,2022-01-29,2022-04-29
20953,1,Expired,2022-11-29,2023-02-28
20954,4,Active,2025-01-22,2026-01-22
20955,3,Expired,2022-05-25,2023-05-25
20956,5,Expired,2022-03-12,2024-03-12
20957,3,Expired,2022-09-08,2023-09-08
20958,4,Expired,2023-10-28,2024-10-28
20959,4,Expired,2022-07-25,2023-07-25
20960,3,Expired,2024-08-19,2025-08-19
20961,2,Expired,2024-11-09,2025-05-09
20962,5,Expired,2023-05-20,2025-05-20
20963,1,Expired,2023-12-21,2024-03-21
20964,3,Expired,2024-07-29,2025-07-29
20965,4,Expired,2024-03-09,2025-03-09
20966,2,Expired,2024-06-26,2024-12-26
20967,4,Expired,2023-12-01,2024-12-01
20968,5,Expired,2022-01-13,2024-01-13
20969,1,Expired,2022-12-04,2023-03-04
20970,3,Expired,2022-01-13,2023-01-13
20971,3,Active,2025-01-02,2026-01-02
20972,3,Expired,2022-03-19,2023-03-19
20973,3,Expired,2021-10-08,2022-10-08
20974,4,Expired,2023-11-28,2024-11-28
20975,4,Expired,2024-04-01,2025-04-01
20976,5,Expired,2022-06-14,2024-06-14
20977,1,Expired,2023-10-05,2024-01-05
20978,5,Expired,2023-04-25,2025-04-25
20979,2,Expired,2023-03-16,2023-09-16
20980,2,Expired,2023-01-17,2023-07-17
20981,3,Expired,2021-10-04,2022-10-04
20982,4,Expired,2022-07-18,2023-07-18
20983,4,Expired,2023-11-25,2024-11-25
20984,3,Expired,2023-12-05,2024-12-05
20985,2,Expired,2023-08-20,2024-02-20
20986,5,Active,2025-02-26,2027-02-26
20987,2,Expired,2022-10-08,2023-04-08
20988,4,Expired,2021-11-11,2022-11-11
20989,3,Expired,2023-10-29,2024-10-29
20990,2,Expired,2021-10-26,2022-04-26
20991,1,Expired,2024-07-26,2024-10-26
20992,4,Expired,2024-04-15,2025-04-15
20993,4,Expired,2024-01-03,2025-01-03
20994,3,Expired,2021-09-09,2022-09-09
20995,3,Expired,2022-07-31,2023-07-31
20996,3,Expired,2024-07-21,2025-07-21
20997,2,Expired,2023-03-26,2023-09-26
20998,5,Expired,2022-06-28,2024-06-28
20999,4,Expired,2024-05-17,2025-05-17
21000,3,Expired,2023-05-27,2024-05-27
21001,4,Active,2025-04-28,2026-04-28
21002,2,Expired,2022-03-20,2022-09-20
21003,5,Expired,2023-07-04,2025-07-04
21004,5,Expired,2023-05-04,2025-05-04
21005,4,Active,2025-03-12,2026-03-12
21006,1,Expired,2023-07-05,2023-10-05
21007,4,Expired,2023-11-07,2024-11-07
21008,3,Expired,2023-11-07,2024-11-07
21009,4,Expired,2023-07-10,2024-07-10
21010,2,Expired,2023-02-08,2023-08-08
21011,3,Expired,2024-09-23,2025-09-23
21012,3,Expired,2023-07-04,2024-07-04
21013,3,Expired,2023-12-25,2024-12-25
21014,5,Active,2024-09-02,2026-09-02
21015,5,Expired,2022-05-07,2024-05-07
21016,5,Expired,2023-09-11,2025-09-11
21017,5,Expired,2022-09-10,2024-09-10
21018,3,Expired,2024-02-24,2025-02-24
21019,4,Expired,2022-10-04,2023-10-04
21020,2,Expired,2021-09-27,2022-03-27
21021,5,Expired,2023-03-20,2025-03-20
21022,3,Active,2025-05-06,2026-05-06
21023,4,Expired,2022-02-13,2023-02-13
21024,1,Expired,2021-06-07,2021-09-07
21025,2,Expired,2023-01-03,2023-07-03
21026,5,Expired,2022-07-06,2024-07-06
21027,3,Expired,2022-12-14,2023-12-14
21028,2,Expired,2024-07-27,2025-01-27
21029,3,Expired,2023-09-16,2024-09-16
21030,4,Expired,2023-06-05,2024-06-05
21031,4,Expired,2023-12-09,2024-12-09
21032,4,Expired,2021-12-29,2022-12-29
21033,5,Expired,2022-08-17,2024-08-17
21034,4,Expired,2022-06-27,2023-06-27
21035,4,Expired,2022-05-20,2023-05-20
21036,5,Expired,2022-01-15,2024-01-15
21037,2,Expired,2022-02-21,2022-08-21
21038,1,Expired,2024-09-08,2024-12-08
21039,4,Expired,2022-10-18,2023-10-18
21040,4,Expired,2021-10-09,2022-10-09
21041,4,Expired,2023-03-04,2024-03-04
21042,3,Expired,2021-05-28,2022-05-28
21043,5,Active,2024-06-27,2026-06-27
21044,5,Expired,2022-08-06,2024-08-06
21045,2,Expired,2023-03-03,2023-09-03
21046,3,Expired,2022-08-23,2023-08-23
21047,2,Expired,2025-02-02,2025-08-02
21048,1,Expired,2023-02-11,2023-05-11
21049,3,Expired,2022-03-11,2023-03-11
21050,1,Expired,2023-07-06,2023-10-06
21051,4,Expired,2024-01-18,2025-01-18
21052,2,Expired,2023-10-15,2024-04-15
21053,3,Expired,2023-08-05,2024-08-05
21054,4,Expired,2023-05-08,2024-05-08
21055,1,Expired,2024-10-14,2025-01-14
21056,4,Expired,2023-05-12,2024-05-12
21057,3,Expired,2024-01-23,2025-01-23
21058,2,Expired,2022-05-14,2022-11-14
21059,5,Expired,2023-02-19,2025-02-19
21060,2,Expired,2024-07-12,2025-01-12
21061,2,Expired,2024-07-20,2025-01-20
21062,5,Active,2024-03-15,2026-03-15
21063,1,Expired,2023-11-19,2024-02-19
21064,5,Expired,2022-09-16,2024-09-16
21065,3,Expired,2023-04-16,2024-04-16
21066,5,Active,2024-01-03,2026-01-03
21067,3,Expired,2024-02-19,2025-02-19
21068,2,Expired,2021-09-07,2022-03-07
21069,1,Expired,2023-12-09,2024-03-09
21070,4,Expired,2021-12-16,2022-12-16
21071,1,Expired,2024-11-10,2025-02-10
21072,4,Expired,2023-03-03,2024-03-03
21073,2,Expired,2025-04-26,2025-10-26
21074,3,Expired,2024-06-01,2025-06-01
21075,4,Expired,2024-02-23,2025-02-23
21076,1,Expired,2024-12-20,2025-03-20
21077,5,Expired,2022-09-18,2024-09-18
21078,1,Expired,2022-12-10,2023-03-10
21079,5,Expired,2022-01-16,2024-01-16
21080,1,Expired,2022-03-09,2022-06-09
21081,5,Expired,2022-05-03,2024-05-03
21082,1,Expired,2021-08-04,2021-11-04
21083,1,Expired,2024-12-07,2025-03-07
21084,1,Expired,2024-04-13,2024-07-13
21085,2,Expired,2022-05-15,2022-11-15
21086,2,Expired,2022-08-01,2023-02-01
21087,2,Expired,2023-05-18,2023-11-18
21088,1,Expired,2024-05-16,2024-08-16
21089,5,Expired,2023-07-02,2025-07-02
21090,4,Expired,2022-03-18,2023-03-18
21091,4,Expired,2023-10-16,2024-10-16
21092,1,Expired,2023-04-30,2023-07-30
21093,2,Expired,2024-05-24,2024-11-24
21094,5,Expired,2022-11-05,2024-11-05
21095,4,Expired,2024-10-28,2025-10-28
21096,2,Expired,2023-01-18,2023-07-18
21097,4,Expired,2022-11-14,2023-11-14
21098,1,Expired,2024-09-29,2024-12-29
21099,1,Expired,2023-04-15,2023-07-15
21100,3,Expired,2023-09-02,2024-09-02
21101,2,Expired,2022-12-01,2023-06-01
21102,2,Expired,2024-06-29,2024-12-29
21103,4,Expired,2022-12-25,2023-12-25
21104,2,Expired,2022-02-16,2022-08-16
21105,4,Expired,2023-05-13,2024-05-13
21106,4,Expired,2023-05-11,2024-05-11
21107,4,Expired,2024-10-16,2025-10-16
21108,1,Expired,2022-05-22,2022-08-22
21109,4,Expired,2022-03-01,2023-03-01
21110,3,Expired,2023-03-02,2024-03-02
21111,3,Expired,2024-08-15,2025-08-15
21112,4,Expired,2023-08-26,2024-08-26
21113,3,Expired,2024-02-21,2025-02-21
21114,2,Expired,2023-04-11,2023-10-11
21115,3,Expired,2024-01-20,2025-01-20
21116,1,Expired,2023-06-30,2023-09-30
21117,4,Expired,2024-09-05,2025-09-05
21118,4,Expired,2023-12-07,2024-12-07
21119,1,Expired,2023-11-24,2024-02-24
21120,4,Expired,2023-05-29,2024-05-29
21121,1,Expired,2022-02-28,2022-05-28
21122,3,Expired,2023-08-20,2024-08-20
21123,3,Active,2024-12-17,2025-12-17
21124,5,Expired,2021-11-28,2023-11-28
21125,5,Expired,2022-03-11,2024-03-11
21126,3,Expired,2024-08-03,2025-08-03
21127,5,Expired,2022-12-29,2024-12-29
21128,3,Expired,2022-06-25,2023-06-25
21129,5,Active,2024-07-19,2026-07-19
21130,2,Expired,2022-02-14,2022-08-14
21131,5,Expired,2022-01-09,2024-01-09
21132,1,Expired,2023-09-28,2023-12-28
21133,2,Expired,2022-02-10,2022-08-10
21134,5,Expired,2022-06-26,2024-06-26
21135,3,Expired,2023-07-18,2024-07-18
21136,5,Expired,2023-05-15,2025-05-15
21137,2,Expired,2022-09-01,2023-03-01
21138,2,Expired,2024-05-28,2024-11-28
21139,3,Expired,2022-09-19,2023-09-19
21140,5,Expired,2023-02-23,2025-02-23
21141,3,Expired,2023-11-27,2024-11-27
21142,1,Expired,2022-04-23,2022-07-23
21143,3,Expired,2022-06-16,2023-06-16
21144,5,Expired,2022-04-09,2024-04-09
21145,2,Expired,2023-04-09,2023-10-09
21146,2,Expired,2024-06-13,2024-12-13
21147,2,Expired,2024-09-17,2025-03-17
21148,4,Expired,2024-01-06,2025-01-06
21149,2,Expired,2022-08-29,2023-02-28
21150,3,Expired,2023-05-18,2024-05-18
21151,5,Expired,2022-06-25,2024-06-25
21152,3,Expired,2023-10-23,2024-10-23
21153,2,Expired,2022-10-06,2023-04-06
21154,4,Expired,2022-05-09,2023-05-09
21155,4,Expired,2023-05-04,2024-05-04
21156,3,Expired,2022-03-09,2023-03-09
21157,4,Expired,2023-04-17,2024-04-17
21158,3,Expired,2022-12-19,2023-12-19
21159,5,Expired,2022-11-26,2024-11-26
21160,1,Expired,2022-01-13,2022-04-13
21161,2,Expired,2022-07-30,2023-01-30
21162,4,Expired,2023-09-14,2024-09-14
21163,4,Expired,2022-10-24,2023-10-24
21164,2,Expired,2022-09-03,2023-03-03
21165,1,Expired,2021-10-01,2022-01-01
21166,3,Expired,2023-05-16,2024-05-16
21167,2,Expired,2023-12-17,2024-06-17
21168,2,Expired,2024-02-21,2024-08-21
21169,4,Expired,2022-11-06,2023-11-06
21170,5,Expired,2023-05-01,2025-05-01
21171,1,Expired,2023-11-17,2024-02-17
21172,2,Expired,2023-07-01,2024-01-01
21173,2,Expired,2022-07-25,2023-01-25
21174,2,Expired,2022-04-08,2022-10-08
21175,4,Expired,2023-02-12,2024-02-12
21176,5,Active,2024-06-03,2026-06-03
21177,4,Active,2024-12-04,2025-12-04
21178,4,Expired,2023-09-29,2024-09-29
21179,5,Active,2024-04-17,2026-04-17
21180,1,Expired,2023-04-05,2023-07-05
21181,3,Expired,2022-09-16,2023-09-16
21182,3,Expired,2024-04-23,2025-04-23
21183,4,Expired,2022-03-04,2023-03-04
21184,1,Expired,2022-10-28,2023-01-28
21185,1,Expired,2024-01-01,2024-04-01
